1, 3, 1208, 6, 498.319233
1, 3, 1081, 6, 230.438479
1, 3, 1157, 6, 203.617856
1, 3, 1196, 6, 212.124685
1, 3, 1201, 6, 488.172233
1, 3, 1089, 6, 218.027104
1, 3, 1066, 6, 173.420749
1, 3, 1180, 6, 264.013513
1, 3, 1120, 6, 493.137309
1, 3, 1047, 6, 222.023199
1, 3, 1087, 6, 174.473464
1, 3, 1086, 6, 179.898711
1, 3, 1114, 6, 490.854399
1, 3, 1125, 6, 238.528513
1, 3, 1065, 6, 177.792771
1, 3, 1104, 6, 181.047168
1, 3, 1101, 6, 483.920855
1, 3, 1135, 6, 231.825103
1, 3, 1102, 6, 187.215215
1, 3, 1048, 6, 181.464294
1, 3, 1128, 6, 488.845424
1, 3, 1139, 8, 310.36487
1, 3, 1227, 6, 251.04923
1, 3, 1022, 6, 186.210274
1, 3, 963, 6, 163.031906
1, 3, 1118, 8, 308.102596
1, 3, 1145, 6, 253.1322
1, 3, 993, 6, 186.591092
1, 3, 1029, 6, 189.436134
1, 3, 1076, 8, 269.196754
1, 3, 1253, 6, 279.583177
1, 3, 1037, 6, 188.803115
1, 3, 1080, 6, 169.181333
1, 4, 963, 6, 127.422328
1, 3, 1130, 6, 254.208024
1, 3, 941, 6, 183.530136
1, 3, 1093, 6, 169.494757
1, 4, 997, 6, 122.457978
1, 3, 1128, 6, 221.027592
1, 3, 1057, 6, 187.428729
1, 3, 1102, 6, 166.850018
1, 4, 975, 6, 116.346427
1, 3, 1127, 6, 219.899977
1, 3, 1060, 6, 188.793067
1, 3, 1076, 6, 169.782121
1, 4, 1068, 6, 121.764699
1, 3, 1219, 6, 235.741026
1, 3, 1053, 6, 190.120477
1, 3, 1086, 6, 170.730932
1, 4, 1017, 6, 132.992175
1, 2, 1130, 8, 742.238051
1, 3, 1032, 6, 192.887775
1, 3, 1097, 6, 166.117462
1, 4, 977, 6, 122.123799
1, 3, 1128, 6, 224.654502
1, 3, 1035, 6, 188.773907
1, 3, 958, 6, 165.760671
1, 4, 1025, 6, 135.030969
1, 3, 1139, 6, 210.318878
1, 3, 1054, 6, 188.310992
1, 3, 1085, 6, 167.171042
1, 4, 1002, 6, 142.711436
1, 3, 962, 6, 207.874872
1, 3, 1008, 6, 189.325736
1, 3, 1141, 6, 172.902799
1, 4, 975, 6, 121.807042
1, 3, 1074, 6, 203.274926
1, 3, 996, 6, 184.638694
1, 3, 1080, 6, 173.822396
1, 3, 1055, 6, 191.38264
1, 3, 1095, 6, 179.961778
1, 3, 1060, 6, 187.694942
1, 3, 1063, 6, 167.485911
1, 3, 1059, 6, 198.040324
1, 3, 1206, 6, 267.973071
1, 3, 1144, 6, 200.856423
1, 3, 1116, 6, 180.949068
1, 3, 1082, 6, 188.578489
1, 3, 1076, 6, 177.036207
1, 3, 1201, 6, 208.157744
1, 3, 1178, 6, 199.351074
1, 4, 971, 6, 122.07502
1, 3, 1161, 6, 236.026006
1, 3, 1147, 6, 208.343456
1, 3, 1081, 6, 184.063383
1, 3, 992, 6, 230.344967
1, 3, 1078, 6, 223.705538
1, 3, 1224, 6, 211.714322
1, 3, 1082, 6, 182.33293
1, 3, 1011, 6, 232.935954
1, 3, 1180, 6, 237.471032
1, 3, 991, 6, 216.370365
1, 3, 1099, 6, 183.109148
1, 3, 1013, 6, 238.049103
1, 3, 1084, 6, 170.889984
1, 3, 1089, 6, 220.438065
1, 3, 1089, 6, 177.46378
1, 3, 1014, 6, 228.788034
1, 3, 1068, 6, 177.418709
1, 3, 1078, 6, 215.370674
1, 3, 1133, 6, 168.394687
1, 3, 1058, 6, 224.617888
1, 3, 1017, 6, 161.807441
1, 3, 1002, 6, 217.517818
1, 3, 1094, 6, 166.740088
1, 3, 1051, 6, 235.925945
1, 3, 1071, 6, 182.031804
1, 3, 1197, 6, 209.020763
1, 3, 1123, 6, 157.688773
1, 3, 979, 6, 227.259798
1, 3, 1080, 6, 183.423965
1, 3, 1198, 6, 214.534212
1, 3, 1088, 6, 168.057481
1, 3, 1008, 6, 224.857758
1, 3, 1096, 6, 174.379428
1, 3, 1194, 6, 236.951346
1, 3, 1126, 6, 190.304611
1, 3, 1009, 6, 222.103524
1, 3, 1186, 6, 174.999354
1, 3, 1020, 6, 213.4951
1, 3, 1081, 6, 211.165445
1, 3, 998, 6, 222.148033
1, 3, 1002, 6, 179.19939
1, 3, 1003, 6, 206.345256
1, 3, 1140, 6, 224.540934
1, 3, 1006, 6, 220.347607
1, 3, 1075, 6, 181.965644
1, 3, 1001, 6, 204.066696
1, 3, 1109, 6, 230.350611
1, 3, 1005, 6, 223.712216
1, 3, 1013, 6, 177.46493
1, 3, 1020, 6, 206.316645
1, 3, 1127, 6, 215.181328
1, 3, 1077, 8, 271.329104
1, 3, 994, 6, 181.510551
1, 3, 1191, 6, 218.591582
1, 3, 1095, 6, 190.589442
1, 3, 1119, 8, 286.38895
1, 3, 1156, 6, 195.349559
1, 3, 1083, 6, 230.064073
1, 3, 1043, 6, 220.588441
1, 3, 1095, 7, 270.51991
1, 3, 1079, 6, 195.133768
1, 2, 1107, 7, 713.981854
1, 3, 1100, 6, 180.299833
1, 4, 1136, 6, 140.426484
1, 3, 1181, 6, 206.307789
1, 3, 1167, 6, 205.981201
1, 3, 1013, 6, 217.897293
1, 4, 1134, 6, 139.000847
1, 3, 1088, 6, 200.760045
1, 3, 1121, 6, 201.245047
1, 3, 1081, 6, 212.908046
1, 4, 1002, 6, 138.324771
1, 3, 1133, 6, 228.844112
1, 3, 1178, 6, 209.247518
1, 3, 1022, 6, 224.957567
1, 3, 1216, 7, 278.848507
1, 3, 1008, 6, 157.985696
1, 3, 1159, 6, 212.683629
1, 3, 1097, 6, 209.906707
1, 3, 1072, 6, 238.878426
1, 3, 934, 6, 172.790547
1, 3, 1008, 6, 186.354922
1, 3, 1001, 6, 210.535418
1, 3, 1186, 6, 241.51435
1, 3, 953, 6, 176.525947
1, 3, 1024, 6, 182.163642
1, 3, 1012, 6, 210.099409
1, 3, 1091, 6, 230.059432
1, 3, 947, 6, 178.784235
1, 3, 1134, 6, 179.281207
1, 3, 1063, 6, 227.05174
1, 3, 1207, 6, 247.932382
1, 3, 959, 6, 180.218937
1, 3, 926, 6, 182.156734
1, 3, 1017, 6, 220.164015
1, 4, 1008, 6, 146.717286
1, 3, 1002, 6, 184.784911
1, 3, 1199, 6, 195.904409
1, 3, 1089, 6, 234.745623
1, 3, 1155, 8, 355.950367
1, 3, 1058, 6, 186.117251
1, 3, 1082, 6, 192.37458
1, 3, 1022, 6, 214.160748
1, 3, 1097, 6, 228.516267
1, 3, 1078, 6, 182.596279
1, 3, 1071, 6, 191.909352
1, 3, 1074, 6, 166.96258
1, 3, 1104, 6, 241.793717
1, 3, 1167, 6, 195.531952
1, 3, 1150, 6, 197.997211
1, 3, 1094, 6, 168.504319
1, 3, 1117, 6, 245.676094
1, 3, 1134, 6, 191.722736
1, 3, 999, 6, 165.871028
1, 3, 1085, 6, 179.731523
1, 3, 1222, 6, 212.631987
1, 3, 1052, 6, 188.026349
1, 3, 1019, 6, 157.499295
1, 3, 1070, 6, 169.222271
1, 3, 1153, 6, 210.67931
1, 3, 1179, 6, 201.130076
1, 3, 1098, 6, 164.420415
1, 3, 1206, 6, 170.050174
1, 3, 1154, 8, 317.984104
1, 3, 1015, 6, 185.132302
1, 3, 1019, 6, 165.599194
1, 3, 1192, 6, 259.445168
1, 3, 1151, 8, 308.677615
1, 3, 1091, 6, 232.32912
1, 3, 991, 6, 157.44599
1, 3, 1218, 6, 226.496018
1, 3, 1131, 6, 213.654519
1, 3, 1100, 6, 234.479991
1, 3, 1074, 6, 175.146044
1, 3, 1142, 6, 197.448756
1, 3, 1106, 6, 246.995183
1, 3, 1091, 6, 186.429705
1, 3, 1080, 6, 175.108041
1, 3, 1091, 6, 161.099313
1, 4, 972, 6, 122.730812
1, 3, 1224, 7, 233.397642
1, 3, 1080, 6, 171.404215
1, 3, 1099, 6, 161.114543
1, 3, 1142, 8, 396.391592
1, 3, 1142, 6, 175.300497
1, 3, 939, 6, 170.661825
1, 3, 1018, 6, 164.270433
1, 3, 1109, 6, 246.206527
1, 3, 1084, 6, 177.333317
1, 3, 936, 6, 172.557085
1, 3, 1101, 6, 204.119243
1, 3, 1118, 6, 245.162272
1, 3, 1120, 6, 193.720167
1, 3, 973, 6, 196.53826
1, 3, 1038, 6, 193.59368
1, 3, 1082, 6, 225.964417
1, 3, 1092, 6, 196.028911
1, 3, 964, 6, 197.616902
1, 3, 994, 6, 173.307371
1, 4, 1007, 6, 134.447584
1, 3, 1142, 6, 195.316677
1, 3, 1132, 6, 232.503167
1, 3, 1101, 6, 176.398355
1, 3, 1103, 6, 212.403314
1, 3, 1119, 6, 186.527601
1, 3, 1100, 6, 236.646461
1, 3, 1011, 6, 172.758901
1, 3, 1087, 6, 218.773874
1, 3, 1052, 6, 238.209322
1, 3, 1062, 7, 341.212984
1, 3, 1084, 6, 218.401436
1, 4, 938, 6, 110.78868
1, 3, 1111, 6, 189.14838
1, 3, 1013, 6, 171.334058
1, 3, 1198, 6, 236.341429
1, 3, 996, 6, 225.901839
1, 3, 1174, 6, 199.835622
1, 3, 1020, 6, 164.260716
1, 3, 1152, 6, 226.830145
1, 3, 975, 6, 206.955447
1, 3, 1124, 6, 171.110239
1, 3, 1142, 6, 168.453634
1, 3, 1200, 6, 210.840708
1, 3, 984, 6, 190.451455
1, 3, 1132, 6, 171.249173
1, 3, 944, 6, 166.029734
1, 3, 1080, 6, 231.372724
1, 3, 966, 6, 176.758936
1, 3, 1130, 6, 167.02217
1, 3, 965, 6, 163.400356
1, 3, 1193, 6, 219.073466
1, 3, 1064, 6, 221.190052
1, 3, 1118, 5, 175.533665
1, 3, 1085, 6, 211.273644
1, 3, 1071, 6, 218.506688
1, 3, 998, 6, 218.845857
1, 3, 1178, 6, 180.592234
1, 3, 1144, 6, 210.853862
1, 3, 1072, 6, 214.001764
1, 3, 1102, 6, 244.747566
1, 3, 1074, 6, 189.042008
1, 3, 1092, 6, 219.167064
1, 3, 1055, 6, 225.273021
1, 3, 992, 6, 211.719787
1, 3, 1069, 6, 188.37409
1, 3, 1111, 6, 185.160654
1, 3, 965, 6, 206.799292
1, 3, 1081, 6, 219.459905
1, 3, 957, 6, 190.499841
1, 3, 1117, 6, 184.703631
1, 3, 960, 6, 198.108758
1, 3, 953, 6, 193.784431
1, 3, 973, 6, 187.058818
1, 3, 1014, 6, 180.737299
1, 3, 1092, 6, 207.604535
1, 3, 999, 6, 212.277802
1, 3, 942, 6, 181.705764
1, 3, 969, 6, 182.707891
1, 3, 982, 6, 202.714727
1, 3, 1068, 6, 248.074954
1, 3, 1137, 6, 166.924875
1, 3, 1143, 6, 184.627478
1, 3, 1093, 6, 223.375013
1, 3, 1039, 6, 219.406437
1, 3, 1061, 6, 170.954052
1, 3, 1105, 6, 184.620365
1, 3, 943, 6, 205.449201
1, 3, 1084, 6, 213.564475
1, 3, 992, 6, 175.039484
1, 3, 1001, 6, 184.864979
1, 3, 1020, 6, 216.999184
1, 3, 1067, 6, 227.719116
1, 3, 1017, 6, 171.758708
1, 3, 959, 6, 177.770317
1, 3, 1001, 6, 202.51542
1, 3, 1005, 6, 201.58592
1, 3, 929, 6, 184.087341
1, 3, 1200, 6, 209.406969
1, 3, 1007, 6, 206.881382
1, 3, 1064, 6, 229.234119
1, 3, 1085, 6, 200.528754
1, 3, 1018, 6, 216.604942
1, 3, 992, 6, 214.095269
1, 3, 959, 6, 213.245623
1, 3, 1084, 6, 203.868383
1, 3, 1073, 6, 212.502454
1, 3, 1086, 6, 212.993691
1, 3, 1081, 6, 221.004563
1, 3, 1095, 6, 190.084039
1, 3, 991, 6, 184.816704
1, 3, 1015, 6, 213.482958
1, 3, 951, 6, 208.33135
1, 3, 1074, 6, 175.962852
1, 3, 1172, 6, 194.671498
1, 3, 1151, 6, 167.476394
1, 3, 1082, 6, 227.387648
1, 3, 1056, 6, 185.01524
1, 3, 1210, 6, 193.034044
1, 3, 1202, 6, 176.921391
1, 3, 953, 6, 209.047408
1, 3, 1048, 6, 189.529368
1, 3, 1081, 6, 183.101888
1, 3, 1098, 6, 169.541667
1, 3, 1127, 8, 282.478102
1, 3, 1046, 6, 187.904698
1, 3, 1010, 6, 186.170153
1, 3, 1198, 6, 235.646481
1, 3, 1130, 8, 307.987829
1, 3, 964, 6, 184.289519
1, 3, 997, 6, 177.911791
1, 3, 1118, 6, 164.753754
1, 3, 1127, 8, 291.832395
1, 3, 999, 6, 182.259436
1, 3, 1092, 6, 245.841367
1, 3, 1077, 6, 161.994963
1, 3, 1123, 8, 361.780209
1, 3, 951, 6, 175.529545
1, 3, 1204, 6, 201.271645
1, 3, 1080, 6, 171.313709
1, 3, 1136, 6, 182.663171
1, 3, 1011, 6, 177.652418
1, 3, 1117, 6, 182.879312
1, 3, 947, 6, 162.712416
1, 4, 927, 6, 116.973433
1, 3, 994, 6, 176.848887
1, 3, 1179, 6, 194.055035
1, 3, 1088, 6, 176.563605
1, 4, 1049, 6, 121.038953
1, 3, 1023, 6, 190.99442
1, 3, 995, 5, 162.056513
1, 3, 1010, 6, 194.992255
1, 4, 924, 6, 116.622897
1, 3, 1067, 6, 184.911232
1, 3, 1019, 6, 187.78582
1, 3, 1071, 6, 204.021767
1, 3, 1064, 8, 316.586482
1, 3, 1078, 6, 181.505653
1, 3, 994, 6, 183.585442
1, 3, 1092, 6, 214.909251
1, 4, 967, 6, 127.757516
1, 3, 1001, 6, 165.342527
1, 3, 1092, 6, 188.555943
1, 3, 1075, 6, 218.418236
1, 4, 978, 6, 126.750325
1, 3, 1076, 6, 184.930246
1, 3, 1008, 6, 185.390476
1, 3, 1133, 6, 232.336981
1, 4, 964, 6, 130.745977
1, 3, 1080, 6, 182.85614
1, 3, 945, 6, 176.944555
1, 3, 1049, 6, 227.402993
1, 3, 962, 6, 183.066797
1, 3, 979, 6, 180.122536
1, 3, 1055, 6, 193.862751
1, 3, 1058, 6, 222.875081
1, 3, 1074, 6, 176.052171
1, 3, 1085, 6, 179.816516
1, 3, 1046, 6, 188.056286
1, 3, 1141, 6, 238.378944
1, 4, 946, 6, 106.319198
1, 3, 1121, 6, 195.385346
1, 3, 1011, 6, 190.180428
1, 3, 1079, 6, 216.134335
1, 4, 989, 6, 110.831172
1, 3, 1015, 6, 172.987439
1, 3, 1058, 6, 184.250767
1, 3, 1210, 6, 234.135341
1, 4, 950, 6, 109.664368
1, 3, 954, 6, 176.527363
1, 3, 965, 6, 184.264789
1, 3, 1069, 6, 212.147644
1, 3, 1068, 6, 204.628505
1, 3, 1010, 6, 189.307357
1, 3, 955, 6, 178.184024
1, 3, 1044, 6, 214.309202
1, 4, 978, 6, 125.423307
1, 3, 1009, 6, 182.887837
1, 3, 948, 6, 172.102135
1, 3, 1208, 6, 201.282849
1, 3, 1091, 6, 217.775565
1, 3, 1209, 6, 198.347055
1, 3, 1165, 6, 214.509562
1, 3, 1115, 6, 203.515495
1, 3, 1040, 6, 212.812494
1, 3, 1091, 6, 181.498063
1, 3, 1080, 6, 181.63319
1, 3, 1096, 6, 192.321734
1, 3, 1056, 6, 199.515689
1, 3, 1052, 6, 190.556662
1, 3, 1008, 6, 174.862113
1, 3, 881, 5, 112.801977
1, 3, 1046, 6, 196.519815
1, 3, 1044, 6, 181.476626
1, 3, 1057, 6, 174.497064
1, 3, 940, 6, 170.529869
1, 3, 1054, 6, 209.362972
1, 3, 982, 6, 182.646307
1, 3, 1038, 5, 183.883676
1, 3, 929, 6, 164.79575
1, 3, 1014, 6, 206.084176
1, 3, 1010, 6, 177.114941
1, 3, 1048, 5, 182.148093
1, 3, 959, 6, 164.644984
1, 3, 980, 6, 186.017036
1, 3, 1020, 6, 186.931555
1, 3, 999, 5, 181.278134
1, 3, 1014, 6, 161.55201
1, 3, 1059, 8, 286.89152
1, 3, 1007, 6, 174.313048
1, 3, 1064, 6, 232.271994
1, 3, 945, 6, 163.32429
1, 3, 971, 6, 191.476116
1, 3, 970, 6, 168.437025
1, 3, 1101, 6, 173.541595
1, 3, 1013, 6, 165.041621
1, 3, 1155, 6, 200.795415
1, 3, 957, 6, 198.349649
1, 3, 1081, 6, 192.503935
1, 3, 955, 6, 164.011331
1, 3, 1098, 6, 210.93451
1, 3, 1098, 6, 228.810006
1, 3, 1101, 6, 174.658204
1, 3, 1003, 6, 159.126988
1, 3, 1144, 6, 200.260521
1, 3, 1010, 6, 208.462806
1, 3, 1000, 6, 168.628698
1, 3, 1065, 6, 201.738147
1, 3, 1141, 6, 196.873722
1, 3, 1092, 6, 222.129065
1, 3, 982, 6, 166.688409
1, 3, 940, 6, 187.746061
1, 3, 1068, 6, 186.753948
1, 3, 999, 6, 206.013404
1, 3, 948, 6, 201.762451
1, 3, 1009, 6, 193.228899
1, 3, 890, 4, 63.373768
1, 3, 1016, 6, 211.239554
1, 3, 1193, 6, 204.860551
1, 3, 961, 6, 184.789648
1, 4, 981, 6, 123.982467
1, 3, 1095, 6, 232.462359
1, 3, 1035, 6, 214.702141
1, 3, 1005, 6, 197.071483
1, 3, 1030, 6, 186.838617
1, 3, 957, 6, 201.728003
1, 3, 1083, 6, 213.953672
1, 3, 998, 6, 215.927059
1, 3, 948, 6, 198.391296
1, 3, 1087, 6, 227.896388
1, 3, 1201, 6, 184.469277
1, 3, 1012, 6, 220.09219
1, 3, 1081, 6, 202.661399
1, 3, 1058, 6, 215.784498
1, 3, 1064, 6, 175.422034
1, 3, 1093, 6, 229.377635
1, 3, 1004, 6, 204.279605
1, 3, 1068, 6, 216.819813
1, 3, 1042, 6, 179.069022
1, 3, 1092, 6, 235.636924
1, 3, 1057, 6, 206.587821
1, 3, 1096, 6, 217.834567
1, 3, 1084, 6, 197.000157
1, 3, 1001, 6, 235.263335
1, 3, 1065, 6, 210.851299
1, 3, 1099, 6, 164.100114
1, 3, 932, 6, 200.582258
1, 3, 1015, 6, 226.786705
1, 3, 987, 6, 211.663268
1, 3, 1089, 6, 169.351989
1, 3, 1092, 6, 218.752951
1, 3, 1091, 6, 221.000729
1, 3, 1076, 6, 211.661954
1, 3, 1024, 6, 184.389327
1, 3, 1081, 6, 220.332084
1, 3, 1063, 6, 213.091184
1, 3, 997, 6, 218.564233
1, 3, 932, 6, 167.855977
1, 3, 1141, 6, 185.445206
1, 3, 1103, 6, 208.350132
1, 3, 1079, 6, 217.738358
1, 3, 1053, 6, 179.167429
1, 3, 972, 6, 176.730707
1, 3, 1206, 6, 251.604764
1, 3, 1079, 6, 220.997882
1, 3, 1090, 6, 179.095087
1, 3, 1213, 6, 189.730488
1, 3, 1205, 6, 173.729903
1, 3, 1093, 6, 219.981296
1, 3, 995, 6, 168.653605
1, 3, 1050, 6, 181.269455
1, 3, 1098, 6, 228.307286
1, 3, 1098, 6, 220.031645
1, 3, 1073, 6, 187.589503
1, 3, 1117, 6, 171.355674
1, 3, 1208, 6, 201.140748
1, 3, 1085, 6, 225.187265
1, 3, 931, 6, 165.563428
1, 3, 1109, 6, 161.890345
1, 3, 1014, 6, 200.306716
1, 3, 1080, 6, 228.684328
1, 3, 936, 6, 169.753191
1, 3, 1208, 6, 171.122778
1, 3, 1081, 6, 195.135304
1, 3, 1022, 6, 229.027641
1, 3, 966, 6, 179.390234
1, 3, 1063, 6, 162.991038
1, 3, 1031, 6, 186.691634
1, 3, 1089, 8, 305.423511
1, 3, 972, 6, 173.348314
1, 3, 1189, 6, 168.541983
1, 3, 1073, 6, 198.183354
1, 3, 1099, 8, 344.242724
1, 3, 1061, 6, 184.395751
1, 3, 1091, 6, 151.910474
1, 4, 976, 6, 134.467821
1, 3, 1071, 8, 335.105931
1, 3, 956, 6, 171.279958
1, 3, 932, 6, 151.592452
1, 4, 1135, 6, 141.298999
1, 3, 1140, 8, 345.620802
1, 3, 959, 6, 171.275947
1, 3, 1075, 6, 170.340828
1, 3, 1084, 6, 205.763347
1, 3, 1072, 8, 355.929344
1, 3, 922, 6, 162.601246
1, 3, 1066, 6, 216.165625
1, 3, 959, 6, 210.895194
1, 3, 1081, 8, 304.610218
1, 3, 927, 6, 158.520531
1, 3, 853, 5, 121.727808
1, 3, 1084, 6, 220.020096
1, 3, 1136, 8, 310.339499
1, 3, 1092, 6, 189.385218
1, 4, 946, 6, 168.977399
1, 3, 1018, 6, 211.170006
1, 3, 1079, 8, 281.151707
1, 3, 926, 6, 160.641083
1, 3, 1124, 6, 186.647251
1, 3, 993, 6, 208.437513
1, 3, 1022, 8, 277.671928
1, 3, 998, 6, 177.01138
1, 3, 1215, 6, 184.692463
1, 3, 1124, 6, 204.961579
1, 3, 1083, 8, 303.160959
1, 3, 881, 4, 86.303446
1, 3, 1208, 6, 183.052682
1, 4, 1054, 6, 170.992155
1, 3, 1044, 8, 290.887887
1, 3, 1018, 6, 189.547743
1, 3, 1190, 6, 200.271707
1, 3, 1117, 6, 246.875031
1, 3, 1079, 6, 226.751366
1, 3, 1075, 6, 184.977497
1, 3, 1179, 6, 184.324753
1, 3, 1111, 6, 238.595389
1, 3, 941, 6, 192.083415
1, 3, 982, 6, 190.296989
1, 3, 1195, 6, 183.114639
1, 3, 935, 6, 176.235421
