-1, 1, 116, 2, 4.627296
-1, 1, 131, 2, 8.277628
-1, 1, 184, 3, 16.581491
-1, 1, 172, 3, 17.511109
-1, 1, 236, 3, 41.803306
-1, 3, 184, 3, 6.588028
-1, 3, 179, 3, 13.203109
-1, 1, 133, 2, 7.233772
-1, 1, 156, 3, 39.178641
-1, 3, 186, 3, 7.016024
-1, 3, 170, 3, 5.970222
-1, 3, 170, 3, 6.077059
-1, 1, 170, 3, 19.356252
-1, 3, 179, 3, 9.774404
-1, 3, 190, 3, 6.90167
-1, 3, 153, 3, 6.850611
-1, 1, 237, 3, 29.402032
-1, 3, 195, 3, 8.332447
-1, 3, 180, 3, 18.15803
-1, 4, 179, 3, 12.888349
-1, 1, 155, 3, 27.435203
-1, 3, 194, 3, 9.552675
-1, 3, 187, 3, 6.949027
-1, 3, 187, 3, 11.280552
-1, 1, 230, 3, 30.154238
-1, 3, 173, 3, 7.184985
-1, 3, 198, 2, 26.242752
-1, 1, 173, 3, 16.685843
-1, 3, 172, 3, 5.357281
-1, 3, 169, 3, 6.738582
-1, 3, 174, 3, 10.108957
-1, 2, 193, 3, 22.556806
-1, 3, 169, 3, 4.931775
-1, 3, 182, 3, 7.039489
-1, 4, 193, 4, 14.988285
-1, 3, 164, 3, 7.475547
-1, 4, 174, 3, 8.300488
-1, 3, 178, 3, 7.19057
-1, 1, 250, 3, 80.174588
-1, 4, 182, 3, 10.690663
-1, 1, 115, 2, 3.942395
-1, 3, 190, 3, 8.38311
-1, 1, 131, 2, 6.961723
-1, 3, 168, 3, 7.115317
-1, 4, 175, 3, 8.215591
-1, 3, 195, 3, 8.453597
-1, 4, 186, 3, 9.963567
-1, 3, 178, 3, 7.693396
-1, 3, 159, 3, 5.707073
-1, 3, 176, 3, 6.684044
-1, 3, 197, 3, 9.277244
-1, 3, 172, 3, 6.968194
-1, 1, 115, 2, 2.77318
-1, 3, 169, 3, 22.491169
-1, 4, 194, 3, 10.596151
-1, 2, 192, 3, 18.627873
-1, 1, 115, 2, 2.922473
-1, 3, 168, 3, 22.481316
-1, 4, 181, 3, 9.631792
-1, 1, 126, 2, 5.587058
-1, 3, 185, 3, 6.170196
-1, 1, 133, 2, 22.297492
-1, 3, 177, 3, 7.275446
-1, 3, 157, 3, 6.771339
-1, 1, 156, 3, 14.991969
-1, 1, 116, 2, 12.074363
-1, 3, 178, 3, 6.925999
-1, 4, 186, 3, 11.575796
-1, 3, 162, 3, 7.768621
-1, 2, 195, 3, 12.028117
-1, 3, 171, 3, 6.8985
-1, 3, 180, 3, 6.990107
-1, 3, 167, 3, 8.12068
-1, 3, 187, 3, 5.74902
-1, 3, 183, 3, 6.956541
-1, 2, 172, 3, 18.915514
-1, 1, 173, 3, 29.817593
-1, 3, 175, 3, 7.313319
-1, 3, 198, 3, 8.79076
-1, 4, 181, 3, 12.124825
-1, 1, 232, 3, 31.757622
-1, 3, 179, 3, 7.03675
-1, 2, 169, 3, 18.452011
-1, 3, 189, 3, 7.914525
-1, 3, 155, 3, 6.697461
-1, 2, 191, 3, 12.766173
-1, 1, 180, 3, 30.371366
-1, 3, 168, 3, 6.780225
-1, 1, 115, 2, 2.837062
-1, 2, 192, 3, 12.761465
-1, 1, 167, 3, 27.89445
-1, 3, 164, 3, 8.856302
-1, 3, 163, 3, 5.922857
-1, 1, 116, 2, 5.225947
-1, 1, 165, 3, 17.674887
-1, 2, 188, 3, 19.083219
-1, 3, 176, 3, 6.955979
-1, 3, 194, 3, 9.257586
-1, 2, 188, 3, 18.906243
-1, 4, 177, 3, 12.136361
-1, 3, 159, 3, 7.287335
-1, 3, 192, 3, 10.949876
-1, 2, 198, 3, 18.639842
-1, 2, 171, 3, 12.72776
-1, 1, 156, 3, 16.2745
-1, 3, 186, 3, 11.525431
-1, 2, 191, 3, 18.271166
-1, 2, 190, 3, 13.176197
-1, 3, 174, 3, 8.475989
-1, 3, 190, 3, 8.014298
-1, 1, 179, 3, 17.162548
-1, 1, 128, 2, 5.708977
-1, 3, 163, 3, 7.576583
-1, 3, 192, 3, 7.463828
-1, 3, 188, 3, 8.840691
-1, 3, 184, 3, 9.454232
-1, 3, 179, 3, 6.520595
-1, 2, 191, 3, 18.038379
-1, 1, 127, 2, 24.181795
-1, 1, 116, 2, 4.412068
-1, 2, 178, 3, 18.71186
-1, 3, 193, 3, 8.645233
-1, 2, 186, 3, 22.683323
-1, 3, 176, 3, 7.365036
-1, 3, 154, 3, 7.833846
-1, 1, 163, 3, 16.850078
-1, 1, 116, 2, 3.667728
-1, 3, 170, 3, 6.790157
-1, 3, 154, 3, 7.569561
-1, 3, 174, 3, 8.498375
-1, 3, 205, 3, 9.310414
-1, 3, 190, 3, 6.09006
-1, 1, 191, 3, 25.84837
-1, 1, 188, 3, 17.881946
-1, 3, 188, 3, 8.010987
-1, 1, 176, 3, 17.692105
-1, 1, 199, 3, 26.15594
-1, 3, 181, 3, 8.010138
-1, 3, 185, 3, 7.517812
-1, 3, 172, 3, 10.396216
-1, 1, 127, 2, 10.864291
-1, 3, 180, 3, 8.668898
-1, 3, 192, 3, 8.429012
-1, 1, 116, 2, 16.113601
-1, 2, 198, 3, 26.957597
-1, 2, 170, 3, 22.49141
-1, 3, 179, 3, 7.826383
-1, 1, 157, 2, 32.62664
-1, 3, 167, 3, 6.233649
-1, 3, 169, 3, 7.860314
-1, 1, 116, 2, 4.70383
-1, 2, 178, 3, 10.155098
-1, 1, 178, 3, 23.315508
-1, 3, 173, 3, 6.489245
-1, 3, 173, 3, 9.242976
-1, 3, 191, 3, 10.728885
-1, 3, 167, 3, 6.369125
-1, 3, 168, 3, 8.310893
-1, 3, 165, 3, 7.54392
-1, 2, 187, 3, 18.818506
-1, 1, 116, 2, 4.60663
-1, 1, 184, 3, 17.296209
-1, 3, 193, 3, 9.091905
-1, 3, 156, 3, 6.724088
-1, 3, 176, 3, 5.199454
-1, 1, 116, 2, 4.233434
-1, 1, 115, 2, 3.91639
-1, 3, 192, 3, 9.775772
-1, 3, 172, 3, 6.450995
-1, 1, 116, 2, 4.631636
-1, 3, 207, 3, 8.784068
-1, 1, 131, 2, 9.667517
-1, 3, 172, 3, 5.767679
-1, 3, 186, 3, 6.917073
-1, 3, 172, 3, 7.032016
-1, 1, 131, 2, 9.59396
-1, 3, 173, 3, 7.784916
-1, 3, 188, 3, 6.714423
-1, 3, 172, 3, 10.743642
-1, 3, 188, 3, 7.361454
-1, 3, 155, 3, 7.38212
-1, 3, 181, 3, 6.734758
-1, 3, 182, 3, 7.806492
-1, 4, 185, 3, 15.570837
-1, 3, 177, 3, 10.259816
-1, 2, 169, 3, 21.600682
-1, 2, 173, 3, 18.48566
-1, 1, 171, 3, 17.120755
-1, 3, 157, 3, 6.86637
-1, 2, 168, 3, 22.690864
-1, 1, 116, 2, 4.235441
-1, 4, 175, 3, 14.25414
-1, 2, 189, 3, 18.756288
-1, 3, 193, 3, 7.618032
-1, 2, 185, 3, 21.779073
-1, 3, 180, 3, 9.892006
-1, 2, 172, 3, 21.553507
-1, 1, 130, 2, 6.491969
-1, 3, 171, 3, 5.728728
-1, 3, 191, 3, 7.223585
-1, 3, 175, 3, 10.313965
-1, 2, 173, 3, 16.529414
-1, 3, 196, 3, 9.571773
-1, 1, 127, 2, 16.808945
-1, 2, 174, 3, 19.608871
-1, 3, 159, 3, 6.480395
-1, 3, 181, 3, 7.016847
-1, 3, 173, 3, 7.609405
-1, 3, 181, 3, 7.654072
-1, 3, 155, 3, 7.108258
-1, 1, 173, 3, 25.198945
-1, 3, 175, 3, 7.148987
-1, 3, 206, 3, 9.267577
-1, 3, 193, 3, 8.787737
-1, 1, 188, 3, 28.398498
-1, 4, 204, 4, 14.046634
-1, 2, 188, 3, 16.780645
-1, 3, 168, 3, 13.990582
-1, 3, 171, 3, 6.743906
-1, 3, 202, 3, 8.68365
-1, 3, 195, 4, 25.325671
-1, 3, 200, 3, 9.451415
-1, 3, 191, 3, 7.89921
-1, 1, 189, 3, 27.844119
-1, 2, 158, 3, 14.46745
-1, 3, 198, 3, 8.721096
-1, 1, 116, 2, 5.384167
-1, 3, 176, 3, 7.342767
-1, 2, 188, 3, 17.973326
-1, 2, 206, 3, 18.635796
-1, 2, 196, 3, 14.588563
-1, 1, 189, 3, 31.140827
-1, 2, 182, 3, 14.985486
